iter	Passed	Remaining
3218	75623	159305
3219	75647	159281
3220	75672	159261
3221	75694	159235
3222	75721	159219
3223	75745	159197
3224	75769	159174
3225	75792	159150
3226	75815	159125
3227	75839	159102
3228	75861	159075
3229	75883	159049
3230	75905	159023
3231	75928	158998
3232	75950	158971
3233	75972	158945
3234	75994	158918
3235	76016	158892
3236	76038	158866
3237	76061	158840
3238	76083	158815
3239	76107	158791
3240	76137	158781
3241	76164	158766
3242	76187	158742
3243	76210	158716
3244	76233	158693
3245	76256	158667
3246	76279	158643
3247	76305	158626
3248	76331	158606
3249	76362	158599
3250	76386	158576
3251	76409	158552
3252	76478	158622
3253	76509	158615
3254	76534	158593
3255	76557	158570
3256	76584	158552
3257	76607	158529
3258	76631	158506
3259	76653	158480
3260	76676	158455
3261	76703	158439
3262	76726	158414
3263	76749	158389
3264	76775	158371
3265	76800	158350
3266	76824	158327
3267	76848	158306
3268	76871	158281
3269	76893	158255
3270	76919	158236
3271	76941	158210
3272	76968	158192
3273	76991	158168
3274	77017	158150
3275	77042	158129
3276	77065	158105
3277	77090	158085
3278	77115	158065
3279	77138	158040
3280	77165	158022
3281	77187	157996
3282	77209	157970
3283	77231	157943
3284	77254	157918
3285	77276	157893
3286	77303	157877
3287	77326	157851
3288	77350	157829
3289	77373	157804
3290	77395	157777
3291	77419	157754
3292	77444	157733
3293	77469	157713
3294	77492	157689
3295	77518	157670
3296	77543	157651
3297	77567	157627
3298	77589	157602
3299	77612	157575
3300	77650	157582
3301	77679	157569
3302	77703	157547
3303	77726	157522
3304	77752	157504
3305	77774	157478
3306	77800	157458
3307	77821	157430
3308	77845	157409
3309	77869	157386
3310	77892	157361
3311	77916	157338
3312	77943	157323
3313	77967	157300
3314	77989	157273
3315	78014	157252
3316	78037	157228
3317	78059	157201
3318	78083	157178
3319	78107	157156
3320	78130	157132
3321	78155	157110
3322	78182	157093
3323	78204	157067
3324	78246	157080
3325	78279	157076
3326	78301	157050
3327	78328	157033
3328	78351	157008
3329	78376	156988
3330	78399	156963
3331	78425	156944
3332	78447	156918
3333	78472	156897
3334	78497	156878
3335	78520	156851
3336	78546	156834
3337	78569	156808
3338	78593	156786
3339	78616	156762
3340	78639	156736
3341	78663	156714
3342	78686	156689
3343	78708	156664
3344	78733	156643
3345	78763	156632
3346	78790	156615
3347	78812	156590
3348	78835	156565
3349	78857	156538
3350	78881	156515
3351	78903	156487
3352	78935	156481
3353	78963	156467
3354	78993	156456
3355	79017	156434
3356	79043	156415
3357	79065	156388
3358	79093	156373
3359	79115	156346
3360	79136	156319
3361	79161	156298
3362	79184	156272
3363	79209	156253
3364	79235	156233
3365	79257	156207
3366	79280	156183
3367	79302	156156
3368	79325	156131
3369	79349	156108
3370	79372	156083
3371	79394	156057
3372	79422	156042
3373	79446	156019
3374	79469	155995
3375	79492	155971
3376	79515	155946
3377	79547	155939
3378	79569	155912
3379	79593	155889
3380	79617	155867
3381	79650	155862
3382	79674	155840
3383	79700	155820
3384	79722	155795
3385	79746	155771
3386	79796	155800
3387	79821	155779
3388	79844	155753
3389	79876	155748
3390	79899	155722
3391	79922	155698
3392	79951	155685
3393	79975	155661
3394	79998	155637
3395	80021	155613
3396	80044	155587
3397	80066	155561
3398	80088	155535
3399	80112	155511
3400	80137	155491
3401	80162	155470
3402	80184	155444
3403	80208	155420
3404	80230	155394
3405	80252	155369
3406	80274	155341
3407	80297	155316
3408	80320	155291
3409	80342	155266
3410	80367	155244
3411	80392	155224
3412	80417	155203
3413	80440	155178
3414	80462	155151
3415	80485	155127
3416	80508	155102
3417	80530	155077
3418	80554	155054
3419	80579	155032
3420	80601	155007
3421	80624	154982
3422	80646	154955
3423	80669	154930
3424	80691	154903
3425	80713	154877
3426	80735	154851
3427	80758	154825
3428	80781	154801
3429	80808	154784
3430	80831	154759
3431	80853	154733
3432	80877	154710
3433	80900	154686
3434	80922	154660
3435	80945	154634
3436	80969	154613
3437	80992	154586
3438	81014	154561
3439	81037	154535
3440	81061	154513
3441	81085	154491
3442	81108	154465
3443	81131	154441
3444	81154	154416
3445	81177	154392
3446	81199	154366
3447	81222	154340
3448	81255	154335
3449	81279	154312
3450	81304	154292
3451	81336	154285
3452	81359	154260
3453	81405	154278
3454	81429	154257
3455	81454	154235
3456	81487	154229
3457	81509	154203
3458	81530	154175
3459	81554	154151
3460	81577	154126
3461	81598	154099
3462	81621	154073
3463	81643	154048
3464	81668	154026
3465	81691	154001
3466	81713	153974
3467	81735	153949
3468	81758	153925
3469	81782	153902
3470	81805	153876
3471	81827	153850
3472	81850	153825
3473	81872	153800
3474	81895	153775
3475	81919	153751
3476	81942	153726
3477	81963	153700
3478	81986	153674
3479	82009	153649
3480	82035	153631
3481	82057	153604
3482	82087	153592
3483	82111	153569
3484	82133	153543
3485	82157	153520
3486	82179	153493
3487	82202	153468
3488	82225	153444
3489	82251	153426
3490	82282	153417
3491	82308	153398
3492	82332	153375
3493	82355	153350
3494	82379	153327
3495	82404	153305
3496	82427	153282
3497	82451	153258
3498	82473	153232
3499	82499	153214
3500	82522	153188
3501	82545	153163
3502	82567	153138
3503	82590	153112
3504	82612	153087
3505	82634	153059
3506	82657	153036
3507	82679	153009
3508	82703	152985
3509	82725	152959
3510	82749	152936
3511	82774	152916
3512	82797	152891
3513	82819	152865
3514	82842	152839
3515	82864	152814
3516	82887	152789
3517	82909	152762
3518	82930	152735
3519	82952	152708
3520	82974	152682
3521	82996	152655
3522	83019	152630
3523	83042	152605
3524	83068	152586
3525	83090	152561
3526	83113	152536
3527	83135	152509
3528	83158	152484
3529	83179	152456
3530	83201	152430
3531	83224	152405
3532	83248	152381
3533	83270	152355
3534	83292	152329
3535	83314	152303
3536	83336	152276
3537	83361	152256
3538	83384	152232
3539	83406	152205
3540	83429	152180
3541	83451	152154
3542	83474	152129
3543	83496	152103
3544	83518	152077
3545	83541	152052
3546	83565	152028
3547	83589	152005
3548	83611	151980
3549	83633	151953
3550	83655	151927
3551	83678	151902
3552	83703	151881
3553	83725	151855
3554	83748	151830
3555	83770	151804
3556	83791	151776
3557	83814	151751
3558	83837	151727
3559	83863	151708
3560	83885	151681
3561	83907	151655
3562	83930	151631
3563	83953	151606
3564	83975	151580
3565	83997	151553
3566	84020	151529
3567	84043	151504
3568	84065	151478
3569	84089	151456
3570	84111	151429
3571	84135	151406
3572	84159	151383
3573	84182	151358
3574	84206	151336
3575	84229	151311
3576	84251	151285
3577	84275	151262
3578	84298	151238
3579	84328	151226
3580	84351	151201
3581	84373	151175
3582	84396	151149
3583	84418	151124
3584	84442	151102
3585	84466	151078
3586	84489	151053
3587	84510	151026
3588	84534	151003
3589	84557	150979
3590	84580	150954
3591	84603	150930
3592	84627	150906
3593	84650	150881
3594	84672	150856
3595	84695	150831
3596	84717	150805
3597	84743	150785
3598	84765	150760
3599	84787	150734
3600	84810	150709
3601	84832	150682
3602	84861	150669
3603	84884	150644
3604	84906	150618
3605	84930	150595
3606	84952	150569
3607	84974	150541
3608	84996	150515
3609	85018	150489
3610	85045	150473
3611	85078	150466
3612	85100	150439
3613	85122	150412
3614	85152	150400
3615	85175	150377
3616	85198	150351
3617	85221	150327
3618	85245	150303
3619	85267	150277
3620	85288	150250
3621	85313	150229
3622	85336	150205
3623	85369	150197
3624	85392	150173
3625	85415	150148
3626	85437	150121
3627	85458	150094
3628	85481	150069
3629	85503	150043
3630	85525	150017
3631	85547	149991
3632	85571	149968
3633	85593	149941
3634	85615	149915
3635	85638	149891
3636	85660	149865
3637	85682	149837
3638	85704	149811
3639	85727	149787
3640	85751	149765
3641	85775	149741
3642	85797	149715
3643	85818	149688
3644	85841	149663
3645	85864	149638
3646	85888	149615
3647	85912	149593
3648	85937	149571
3649	85958	149544
3650	85981	149519
3651	86002	149492
3652	86025	149467
3653	86071	149482
3654	86097	149463
3655	86120	149438
3656	86145	149417
3657	86167	149392
3658	86190	149367
3659	86212	149341
3660	86236	149318
3661	86259	149293
3662	86291	149283
3663	86313	149258
3664	86339	149239
3665	86362	149214
3666	86385	149189
3667	86407	149164
3668	86430	149138
3669	86452	149112
3670	86481	149098
3671	86502	149071
3672	86525	149046
3673	86550	149024
3674	86578	149008
3675	86601	148983
3676	86624	148960
3677	86651	148942
3678	86674	148917
3679	86697	148893
3680	86719	148867
3681	86740	148839
3682	86762	148812
3683	86788	148794
3684	86811	148768
3685	86833	148742
3686	86855	148716
3687	86880	148695
3688	86902	148668
3689	86923	148642
3690	86953	148629
3691	86976	148604
3692	86999	148579
3693	87022	148555
3694	87045	148531
3695	87068	148506
3696	87093	148485
3697	87115	148459
3698	87138	148435
3699	87161	148409
3700	87186	148388
3701	87207	148361
3702	87232	148339
3703	87254	148314
3704	87277	148289
3705	87302	148267
3706	87326	148244
3707	87349	148220
3708	87371	148194
3709	87399	148179
3710	87422	148153
3711	87444	148127
3712	87466	148101
3713	87489	148076
3714	87515	148057
3715	87537	148031
3716	87560	148007
3717	87582	147981
3718	87607	147960
3719	87631	147936
3720	87653	147911
3721	87676	147885
3722	87698	147859
3723	87720	147833
3724	87742	147808
3725	87773	147796
3726	87795	147771
3727	87817	147744
3728	87843	147725
3729	87865	147699
3730	87889	147676
3731	87913	147652
3732	87935	147627
3733	87958	147603
3734	87981	147577
3735	88004	147553
3736	88030	147533
3737	88053	147509
3738	88076	147485
3739	88098	147459
3740	88121	147434
3741	88145	147412
3742	88168	147387
3743	88190	147360
3744	88212	147335
3745	88235	147309
3746	88257	147284
3747	88279	147258
3748	88304	147236
3749	88328	147214
3750	88353	147192
3751	88378	147172
3752	88402	147148
3753	88427	147127
3754	88449	147102
3755	88471	147075
3756	88495	147053
3757	88520	147032
3758	88543	147006
3759	88566	146982
3760	88588	146956
3761	88610	146930
3762	88632	146904
3763	88655	146880
3764	88678	146855
3765	88700	146829
3766	88725	146808
3767	88747	146782
3768	88774	146763
3769	88797	146739
3770	88819	146713
3771	88841	146687
3772	88864	146662
3773	88888	146639
3774	88910	146613
3775	88932	146588
3776	88955	146562
3777	88977	146537
3778	88999	146511
3779	89023	146488
3780	89053	146474
3781	89075	146449
3782	89098	146424
3783	89122	146401
3784	89144	146376
3785	89167	146350
3786	89190	146327
3787	89212	146300
3788	89239	146282
3789	89261	146257
3790	89284	146232
3791	89307	146207
3792	89329	146181
3793	89351	146156
3794	89374	146132
3795	89398	146108
3796	89420	146082
3797	89442	146055
3798	89464	146030
3799	89486	146004
3800	89508	145977
3801	89532	145954
3802	89554	145929
3803	89577	145904
3804	89601	145882
3805	89625	145858
3806	89647	145833
3807	89669	145807
3808	89692	145782
3809	89717	145761
3810	89743	145741
3811	89770	145723
3812	89795	145702
3813	89816	145675
3814	89839	145651
3815	89863	145627
3816	89885	145602
3817	89907	145576
3818	89929	145549
3819	89951	145523
3820	89973	145497
3821	89996	145473
3822	90022	145453
3823	90045	145429
3824	90068	145403
3825	90090	145378
3826	90112	145353
3827	90136	145329
3828	90157	145302
3829	90183	145282
3830	90205	145257
3831	90229	145233
3832	90253	145211
3833	90276	145186
3834	90300	145163
3835	90323	145139
3836	90346	145115
3837	90369	145090
3838	90393	145067
3839	90415	145041
3840	90437	145015
3841	90460	144990
3842	90482	144964
3843	90504	144938
3844	90527	144915
3845	90552	144892
3846	90576	144870
3847	90598	144845
3848	90620	144819
3849	90643	144793
3850	90669	144774
3851	90692	144749
3852	90714	144724
3853	90738	144701
3854	90767	144685
3855	90790	144661
3856	90812	144636
3857	90837	144614
3858	90861	144592
3859	90883	144566
3860	90906	144541
3861	90927	144514
3862	90949	144488
3863	90975	144468
3864	90997	144442
3865	91021	144419
3866	91047	144400
3867	91071	144376
3868	91092	144349
3869	91120	144332
3870	91145	144311
3871	91167	144285
3872	91190	144261
3873	91213	144236
3874	91235	144211
3875	91258	144186
3876	91280	144160
3877	91304	144136
3878	91346	144143
3879	91375	144127
3880	91398	144104
3881	91420	144077
3882	91442	144052
3883	91469	144033
3884	91493	144010
3885	91515	143985
3886	91538	143960
3887	91560	143933
3888	91581	143907
3889	91605	143884
3890	91628	143860
3891	91651	143834
3892	91673	143810
3893	91697	143786
3894	91719	143760
3895	91742	143735
3896	91764	143709
3897	91786	143684
3898	91810	143661
3899	91833	143637
3900	91856	143613
3901	91881	143591
3902	91903	143565
3903	91926	143540
3904	91949	143516
3905	91971	143491
3906	91996	143468
3907	92022	143449
3908	92046	143426
3909	92067	143399
3910	92090	143375
3911	92113	143350
3912	92136	143325
3913	92159	143301
3914	92181	143275
3915	92204	143250
3916	92225	143224
3917	92246	143196
3918	92269	143171
3919	92297	143155
3920	92319	143128
3921	92343	143106
3922	92365	143081
3923	92392	143062
3924	92415	143037
3925	92437	143012
3926	92460	142987
3927	92482	142961
3928	92506	142939
3929	92530	142915
3930	92552	142890
3931	92574	142864
3932	92597	142839
3933	92619	142814
3934	92642	142789
3935	92664	142763
3936	92687	142739
3937	92709	142713
3938	92731	142687
3939	92763	142676
3940	92787	142653
3941	92810	142629
3942	92832	142604
3943	92854	142578
3944	92878	142554
3945	92900	142528
3946	92922	142502
3947	92945	142479
3948	92968	142453
3949	92998	142440
3950	93023	142419
3951	93045	142392
3952	93067	142367
3953	93090	142343
3954	93114	142319
3955	93135	142293
3956	93159	142270
3957	93182	142245
3958	93206	142222
3959	93228	142197
3960	93251	142172
3961	93274	142147
3962	93297	142123
3963	93322	142102
3964	93344	142076
3965	93366	142051
3966	93390	142028
3967	93413	142003
3968	93435	141977
3969	93457	141951
3970	93481	141928
3971	93503	141903
3972	93526	141879
3973	93549	141855
3974	93572	141829
3975	93593	141803
3976	93615	141776
3977	93637	141751
3978	93660	141726
3979	93683	141701
3980	93706	141677
3981	93728	141652
3982	93751	141627
3983	93774	141603
3984	93796	141577
3985	93819	141552
3986	93842	141528
3987	93866	141506
3988	93888	141480
3989	93910	141454
3990	93933	141430
3991	93954	141403
3992	93976	141377
3993	94001	141355
3994	94026	141333
3995	94049	141309
3996	94070	141282
3997	94094	141259
3998	94118	141236
3999	94142	141213
4000	94164	141188
4001	94187	141162
4002	94209	141138
4003	94232	141113
4004	94256	141090
4005	94279	141065
4006	94301	141040
4007	94323	141014
4008	94351	140997
4009	94374	140973
4010	94398	140950
4011	94434	140945
4012	94458	140922
4013	94482	140899
4014	94518	140894
4015	94540	140869
4016	94567	140850
4017	94590	140826
4018	94613	140801
4019	94637	140778
4020	94660	140754
4021	94682	140729
4022	94704	140703
4023	94727	140678
4024	94748	140652
4025	94776	140634
4026	94799	140609
4027	94822	140585
4028	94844	140559
4029	94867	140535
4030	94890	140510
4031	94914	140488
4032	94939	140466
4033	94961	140441
4034	94984	140416
4035	95007	140391
4036	95028	140365
4037	95050	140339
4038	95072	140314
4039	95096	140290
4040	95122	140270
4041	95145	140245
4042	95168	140221
4043	95189	140195
4044	95213	140172
4045	95236	140147
4046	95263	140128
4047	95286	140104
4048	95309	140080
4049	95330	140054
4050	95352	140028
4051	95375	140003
4052	95398	139979
4053	95446	139990
4054	95470	139968
4055	95493	139944
4056	95516	139919
4057	95539	139894
4058	95560	139868
4059	95586	139847
4060	95608	139822
4061	95630	139796
4062	95653	139772
4063	95675	139747
4064	95698	139722
4065	95721	139698
4066	95743	139672
4067	95773	139658
4068	95794	139630
4069	95818	139607
4070	95841	139583
4071	95864	139558
4072	95886	139533
4073	95908	139507
4074	95930	139481
4075	95954	139458
4076	95979	139437
4077	96004	139416
4078	96027	139392
4079	96050	139366
4080	96072	139340
4081	96095	139317
4082	96117	139292
4083	96140	139267
4084	96163	139243
4085	96185	139217
4086	96209	139194
4087	96232	139169
4088	96255	139144
4089	96278	139120
4090	96301	139096
4091	96323	139071
4092	96346	139047
4093	96369	139022
4094	96391	138997
4095	96414	138971
4096	96436	138947
4097	96458	138921
4098	96482	138898
4099	96505	138873
4100	96528	138848
4101	96550	138824
4102	96573	138799
4103	96597	138776
4104	96619	138751
4105	96641	138724
4106	96665	138701
4107	96687	138675
4108	96708	138649
4109	96730	138623
4110	96753	138599
4111	96778	138578
4112	96802	138554
4113	96824	138529
4114	96848	138505
4115	96869	138479
4116	96892	138455
4117	96914	138429
4118	96937	138404
4119	96964	138386
4120	96987	138361
4121	97011	138339
4122	97033	138313
4123	97056	138288
4124	97082	138268
4125	97105	138245
4126	97128	138220
4127	97152	138198
4128	97175	138173
4129	97197	138147
4130	97223	138127
4131	97245	138102
4132	97266	138075
4133	97289	138050
4134	97311	138025
4135	97333	137999
4136	97356	137974
4137	97378	137948
4138	97401	137924
4139	97423	137898
4140	97445	137872
4141	97466	137846
4142	97489	137822
4143	97512	137797
4144	97534	137772
4145	97557	137747
4146	97579	137721
4147	97605	137702
4148	97628	137677
4149	97651	137652
4150	97672	137626
4151	97694	137600
4152	97718	137577
4153	97741	137554
4154	97765	137530
4155	97793	137513
4156	97815	137487
4157	97837	137461
4158	97862	137440
4159	97885	137415
4160	97909	137393
4161	97931	137367
4162	97955	137345
4163	97978	137320
4164	98018	137320
4165	98049	137307
4166	98074	137285
4167	98098	137262
4168	98119	137236
4169	98142	137211
4170	98165	137186
4171	98188	137162
4172	98210	137137
4173	98233	137113
4174	98255	137087
4175	98277	137061
4176	98299	137035
4177	98327	137018
4178	98350	136994
4179	98374	136970
4180	98396	136945
4181	98419	136921
4182	98442	136897
4183	98464	136870
4184	98488	136848
4185	98513	136827
4186	98541	136808
4187	98563	136783
4188	98586	136759
4189	98607	136733
4190	98630	136707
4191	98652	136682
4192	98674	136657
4193	98697	136632
4194	98722	136611
4195	98744	136585
4196	98766	136559
4197	98791	136538
4198	98815	136515
4199	98840	136494
4200	98864	136470
4201	98888	136448
4202	98911	136423
4203	98933	136398
4204	98956	136374
4205	98980	136350
4206	99007	136332
4207	99040	136322
4208	99062	136296
4209	99086	136273
4210	99110	136249
4211	99131	136223
4212	99153	136198
4213	99176	136172
4214	99197	136146
4215	99223	136125
4216	99249	136105
4217	99271	136081
4218	99294	136056
4219	99317	136031
4220	99340	136008
4221	99362	135982
4222	99385	135957
4223	99407	135932
4224	99430	135907
4225	99452	135881
4226	99474	135857
4227	99497	135832
4228	99519	135807
4229	99542	135782
4230	99565	135758
4231	99587	135732
4232	99609	135706
4233	99630	135679
4234	99652	135655
4235	99675	135630
4236	99698	135605
4237	99719	135579
4238	99744	135557
4239	99767	135532
4240	99790	135508
4241	99812	135483
4242	99836	135459
4243	99859	135435
4244	99880	135409
4245	99903	135385
4246	99925	135359
4247	99947	135333
4248	99969	135308
4249	99991	135283
4250	100013	135257
4251	100036	135232
4252	100068	135220
4253	100092	135197
4254	100138	135204
4255	100161	135180
4256	100183	135155
4257	100206	135130
4258	100229	135106
4259	100252	135082
4260	100274	135056
4261	100297	135031
4262	100318	135005
4263	100342	134981
4264	100364	134956
4265	100387	134931
4266	100411	134909
4267	100433	134884
4268	100458	134862
4269	100482	134839
4270	100507	134817
4271	100532	134795
4272	100555	134771
4273	100577	134747
4274	100600	134722
4275	100624	134700
4276	100648	134675
4277	100671	134651
4278	100693	134626
4279	100717	134603
4280	100739	134578
4281	100762	134553
4282	100786	134530
4283	100808	134505
4284	100831	134481
4285	100853	134455
4286	100875	134430
4287	100898	134405
4288	100919	134379
4289	100941	134353
4290	100964	134329
4291	100987	134304
4292	101010	134281
4293	101033	134256
4294	101056	134232
4295	101080	134209
4296	101103	134184
4297	101130	134165
4298	101154	134143
4299	101177	134118
4300	101199	134093
4301	101221	134067
4302	101244	134043
4303	101268	134020
4304	101291	133996
4305	101313	133970
4306	101334	133944
4307	101357	133920
4308	101380	133895
4309	101402	133870
4310	101424	133844
4311	101446	133819
4312	101470	133795
4313	101492	133770
4314	101516	133747
4315	101539	133723
4316	101562	133699
4317	101584	133673
4318	101607	133649
4319	101629	133623
4320	101651	133598
4321	101673	133573
4322	101695	133547
4323	101717	133522
4324	101740	133497
4325	101762	133471
4326	101784	133446
4327	101806	133421
4328	101830	133397
4329	101852	133372
4330	101875	133348
4331	101897	133323
4332	101919	133297
4333	101943	133274
4334	101965	133249
4335	101988	133224
4336	102010	133199
4337	102033	133174
4338	102055	133149
4339	102077	133124
4340	102099	133099
4341	102122	133074
4342	102144	133049
4343	102167	133025
4344	102190	133000
4345	102213	132976
4346	102236	132951
4347	102261	132930
4348	102283	132905
4349	102306	132880
4350	102328	132855
4351	102354	132835
4352	102377	132810
4353	102400	132786
4354	102422	132761
4355	102444	132735
4356	102465	132709
4357	102488	132685
4358	102510	132659
4359	102532	132633
4360	102553	132607
4361	102576	132583
4362	102598	132556
4363	102622	132534
4364	102644	132509
4365	102667	132484
4366	102689	132458
4367	102711	132434
4368	102734	132409
4369	102759	132387
4370	102786	132368
4371	102808	132343
4372	102830	132317
4373	102852	132292
4374	102875	132268
4375	102898	132244
4376	102921	132220
4377	102942	132194
4378	102964	132168
4379	102989	132146
4380	103013	132123
4381	103035	132097
4382	103058	132073
4383	103081	132050
4384	103103	132023
4385	103126	131999
4386	103150	131977
4387	103173	131952
4388	103195	131928
4389	103217	131902
4390	103239	131877
4391	103261	131851
4392	103284	131826
4393	103310	131806
4394	103334	131784
4395	103358	131760
4396	103381	131736
4397	103404	131712
4398	103426	131687
4399	103448	131662
4400	103470	131636
4401	103494	131612
4402	103522	131595
4403	103544	131569
4404	103566	131544
4405	103590	131522
4406	103617	131502
4407	103641	131480
4408	103663	131454
4409	103687	131430
4410	103714	131412
4411	103738	131389
4412	103760	131364
4413	103787	131345
4414	103815	131327
4415	103837	131301
4416	103858	131275
4417	103880	131249
4418	103903	131224
4419	103925	131199
4420	103948	131175
4421	103970	131150
4422	103994	131127
4423	104016	131102
4424	104039	131078
4425	104061	131053
4426	104084	131028
4427	104107	131003
4428	104129	130979
4429	104151	130953
4430	104173	130928
4431	104196	130904
4432	104221	130882
4433	104244	130858
4434	104266	130832
4435	104289	130808
4436	104312	130784
4437	104335	130759
4438	104357	130735
4439	104380	130710
4440	104405	130688
4441	104430	130667
4442	104452	130642
4443	104478	130621
4444	104503	130599
4445	104527	130576
4446	104550	130552
4447	104571	130526
4448	104593	130501
4449	104618	130478
4450	104641	130454
4451	104664	130431
4452	104686	130406
4453	104710	130382
4454	104759	130391
4455	104783	130368
4456	104807	130345
4457	104830	130320
4458	104852	130295
4459	104874	130270
4460	104897	130245
4461	104919	130220
4462	104953	130210
4463	104975	130185
4464	105001	130163
4465	105023	130139
4466	105045	130113
4467	105067	130087
4468	105088	130060
4469	105111	130037
4470	105134	130012
4471	105157	129988
4472	105179	129964
4473	105202	129939
4474	105224	129914
4475	105248	129890
4476	105271	129866
4477	105303	129854
4478	105326	129829
4479	105347	129803
4480	105370	129778
4481	105393	129754
4482	105415	129729
4483	105436	129703
4484	105465	129686
4485	105488	129661
4486	105510	129636
4487	105536	129615
4488	105558	129590
4489	105580	129564
4490	105602	129539
4491	105623	129513
4492	105646	129489
4493	105669	129464
4494	105691	129439
4495	105714	129415
4496	105735	129389
4497	105758	129364
4498	105781	129340
4499	105805	129317
4500	105829	129295
4501	105852	129270
4502	105874	129245
4503	105896	129220
4504	105919	129195
4505	105942	129171
4506	105964	129146
4507	105987	129122
4508	106009	129097
4509	106031	129071
4510	106053	129046
4511	106077	129023
4512	106101	129000
4513	106123	128974
4514	106146	128951
4515	106168	128925
4516	106191	128901
4517	106214	128877
4518	106236	128851
4519	106261	128830
4520	106286	128808
4521	106308	128783
4522	106332	128759
4523	106354	128735
4524	106379	128713
4525	106401	128688
4526	106425	128664
4527	106447	128640
4528	106470	128616
4529	106495	128594
4530	106518	128569
4531	106540	128544
4532	106564	128521
4533	106585	128495
4534	106608	128470
4535	106631	128447
4536	106655	128423
4537	106676	128397
4538	106698	128372
4539	106721	128347
4540	106743	128322
4541	106765	128297
4542	106788	128273
4543	106811	128248
4544	106833	128223
4545	106856	128199
4546	106878	128174
4547	106901	128149
4548	106925	128127
4549	106947	128101
4550	106974	128082
4551	106997	128058
4552	107020	128034
4553	107042	128009
4554	107065	127984
4555	107089	127962
4556	107113	127938
4557	107136	127914
4558	107157	127889
4559	107180	127863
4560	107203	127839
4561	107225	127814
4562	107247	127789
4563	107270	127765
4564	107291	127739
4565	107313	127714
4566	107336	127690
4567	107358	127664
4568	107379	127638
4569	107402	127614
4570	107424	127588
4571	107445	127562
4572	107468	127538
4573	107491	127513
4574	107514	127489
4575	107538	127467
4576	107560	127442
4577	107583	127417
4578	107606	127394
4579	107630	127370
4580	107656	127349
4581	107679	127326
4582	107703	127302
4583	107724	127276
4584	107746	127251
4585	107769	127227
4586	107791	127202
4587	107813	127177
4588	107836	127152
4589	107859	127128
4590	107881	127102
4591	107904	127078
4592	107926	127053
4593	107949	127029
4594	107971	127004
4595	107993	126979
4596	108016	126954
4597	108038	126930
4598	108061	126905
4599	108083	126880
4600	108105	126855
4601	108128	126831
4602	108152	126807
4603	108177	126787
4604	108200	126762
4605	108222	126737
4606	108244	126711
4607	108265	126685
4608	108287	126660
4609	108311	126637
4610	108335	126614
4611	108358	126590
4612	108380	126565
4613	108404	126542
4614	108427	126518
4615	108453	126498
4616	108476	126473
4617	108499	126449
4618	108520	126423
4619	108543	126399
4620	108570	126379
4621	108593	126355
4622	108623	126340
4623	108645	126314
4624	108667	126289
4625	108690	126265
4626	108713	126241
4627	108736	126217
4628	108758	126192
4629	108781	126167
4630	108803	126142
4631	108829	126121
4632	108852	126097
4633	108874	126073
4634	108897	126048
4635	108920	126024
4636	108942	125998
4637	108967	125977
4638	108989	125952
4639	109011	125927
4640	109033	125902
4641	109056	125877
4642	109083	125858
4643	109107	125834
4644	109134	125816
4645	109157	125791
4646	109180	125767
4647	109202	125742
4648	109227	125720
4649	109250	125696
4650	109273	125672
4651	109294	125645
4652	109315	125620
4653	109354	125613
4654	109406	125623
4655	109431	125601
4656	109455	125578
4657	109477	125554
4658	109500	125529
4659	109523	125505
4660	109546	125481
4661	109569	125457
4662	109591	125432
4663	109623	125417
4664	109645	125393
4665	109668	125368
4666	109690	125344
4667	109713	125319
4668	109737	125296
4669	109760	125272
4670	109783	125248
4671	109816	125236
4672	109840	125212
4673	109862	125188
4674	109884	125162
4675	109906	125137
4676	109932	125117
4677	109956	125093
4678	109979	125069
4679	110002	125045
4680	110024	125020
4681	110050	124999
4682	110075	124978
4683	110103	124959
4684	110126	124935
4685	110150	124912
4686	110181	124897
4687	110205	124874
4688	110228	124850
4689	110250	124825
4690	110276	124804
4691	110298	124779
4692	110320	124754
4693	110343	124729
4694	110366	124705
4695	110388	124680
4696	110412	124658
4697	110436	124634
4698	110459	124610
4699	110482	124587
4700	110504	124561
4701	110526	124536
4702	110549	124512
4703	110574	124490
4704	110596	124464
4705	110620	124442
4706	110642	124417
4707	110665	124392
4708	110692	124372
4709	110715	124348
4710	110737	124323
4711	110761	124301
4712	110786	124278
4713	110808	124254
4714	110831	124230
4715	110855	124206
4716	110879	124183
4717	110901	124159
4718	110923	124134
4719	110948	124111
4720	110971	124087
4721	110994	124064
4722	111017	124039
4723	111039	124014
4724	111061	123988
4725	111084	123965
4726	111111	123946
4727	111134	123921
4728	111161	123902
4729	111185	123879
4730	111207	123853
4731	111229	123828
4732	111252	123804
4733	111274	123779
4734	111296	123754
4735	111318	123729
4736	111341	123704
4737	111363	123680
4738	111386	123655
4739	111408	123629
4740	111431	123606
4741	111454	123582
4742	111476	123557
4743	111498	123532
4744	111521	123508
4745	111544	123483
4746	111566	123458
4747	111588	123433
4748	111612	123411
4749	111635	123386
4750	111659	123363
4751	111683	123340
4752	111710	123320
4753	111732	123296
4754	111755	123271
4755	111784	123254
4756	111809	123232
4757	111831	123207
4758	111854	123183
4759	111876	123158
4760	111898	123133
4761	111921	123108
4762	111943	123084
4763	111971	123064
4764	111994	123041
4765	112017	123017
4766	112040	122992
4767	112068	122974
4768	112091	122950
4769	112113	122925
4770	112136	122900
4771	112157	122875
