iter	MAE
3223	35.10301705
3224	35.1020765
3225	35.09938474
3226	35.06999919
3227	35.04873439
3228	35.04840355
3229	35.04164042
3230	35.04062978
3231	35.0322716
3232	35.02721509
3233	35.02093854
3234	35.01083574
3235	34.99014882
3236	34.98216142
3237	34.98044603
3238	34.97172217
3239	34.95231331
3240	34.94979361
3241	34.93551062
3242	34.93189399
3243	34.92698462
3244	34.91793471
3245	34.91448607
3246	34.90307821
3247	34.89158774
3248	34.88585275
3249	34.88334089
3250	34.8758328
3251	34.87069589
3252	34.85995092
3253	34.85469628
3254	34.84948637
3255	34.84387655
3256	34.82806327
3257	34.81760791
3258	34.79269943
3259	34.79170543
3260	34.77538448
3261	34.75196311
3262	34.73424247
3263	34.73348509
3264	34.73287625
3265	34.7320035
3266	34.71737505
3267	34.71419017
3268	34.70191834
3269	34.69583117
3270	34.69140016
3271	34.68318776
3272	34.67998453
3273	34.67073121
3274	34.66648084
3275	34.66571275
3276	34.66514408
3277	34.66145427
3278	34.6526568
3279	34.64599941
3280	34.62418085
3281	34.62275709
3282	34.6203214
3283	34.61875599
3284	34.61126583
3285	34.60939003
3286	34.59670352
3287	34.59547911
3288	34.59492025
3289	34.5832881
3290	34.58130765
3291	34.55723513
3292	34.54655896
3293	34.53466363
3294	34.53169317
3295	34.51288198
3296	34.51131203
3297	34.50091735
3298	34.4883461
3299	34.48589667
3300	34.48185291
3301	34.48027898
3302	34.45596685
3303	34.45427321
3304	34.44649344
3305	34.44144988
3306	34.44006019
3307	34.43834281
3308	34.43614937
3309	34.43050947
3310	34.42152168
3311	34.39038351
3312	34.3786512
3313	34.37560597
3314	34.36161646
3315	34.36033009
3316	34.35925676
3317	34.35786033
3318	34.35159187
3319	34.31546513
3320	34.3153727
3321	34.30787633
3322	34.30693433
3323	34.29567777
3324	34.28909498
3325	34.28003084
3326	34.27953386
3327	34.26594244
3328	34.26015272
3329	34.25898613
3330	34.25160628
3331	34.24948554
3332	34.24552524
3333	34.24182208
3334	34.24011203
3335	34.2323786
3336	34.22853098
3337	34.21323228
3338	34.2128682
3339	34.21097495
3340	34.21091452
3341	34.20794754
3342	34.20247343
3343	34.19125702
3344	34.1823627
3345	34.18194915
3346	34.18128472
3347	34.18115437
3348	34.18103404
3349	34.17120624
3350	34.15216476
3351	34.14000339
3352	34.13596969
3353	34.1325014
3354	34.10071354
3355	34.09621156
3356	34.08314516
3357	34.08289196
3358	34.0814988
3359	34.08134494
3360	34.07177171
3361	34.06882809
3362	34.06280414
3363	34.05876608
3364	34.05856232
3365	34.04618259
3366	34.03610829
3367	34.0318507
3368	34.01011379
3369	33.9988287
3370	33.98549022
3371	33.97703158
3372	33.97606052
3373	33.96458741
3374	33.9624321
3375	33.95641902
3376	33.95533234
3377	33.95026372
3378	33.94807078
3379	33.94083391
3380	33.93629371
3381	33.93242575
3382	33.91318744
3383	33.9091439
3384	33.90898531
3385	33.90740738
3386	33.86878802
3387	33.85880257
3388	33.8511288
3389	33.85018936
3390	33.8501178
3391	33.84570516
3392	33.83904955
3393	33.8365414
3394	33.81847152
3395	33.79022638
3396	33.78602533
3397	33.78533036
3398	33.77512499
3399	33.757433
3400	33.75731447
3401	33.7555746
3402	33.72647786
3403	33.72254061
3404	33.70780981
3405	33.70669857
3406	33.70473205
3407	33.70276068
3408	33.68773495
3409	33.67916335
3410	33.6669456
3411	33.66540626
3412	33.65195328
3413	33.65191121
3414	33.64992923
3415	33.62960034
3416	33.62957316
3417	33.61383349
3418	33.6050801
3419	33.59659118
3420	33.56592844
3421	33.56122966
3422	33.55207624
3423	33.53698277
3424	33.5337965
3425	33.53346983
3426	33.53292608
3427	33.53231004
3428	33.53175609
3429	33.52911327
3430	33.52679108
3431	33.51452181
3432	33.5140917
3433	33.51155995
3434	33.50429065
3435	33.5004748
3436	33.50020539
3437	33.4938685
3438	33.48753767
3439	33.48466106
3440	33.48275822
3441	33.45807569
3442	33.45700039
3443	33.45127932
3444	33.44851243
3445	33.44829907
3446	33.44576364
3447	33.44364553
3448	33.4395743
3449	33.42431764
3450	33.42424881
3451	33.42234366
3452	33.42074289
3453	33.41729991
3454	33.40514505
3455	33.36695347
3456	33.36251405
3457	33.35441966
3458	33.35303229
3459	33.33242703
3460	33.31516772
3461	33.31489845
3462	33.28858343
3463	33.28824003
3464	33.284643
3465	33.26485309
3466	33.23895589
3467	33.233928
3468	33.23270774
3469	33.2240294
3470	33.22202848
3471	33.22155068
3472	33.22026551
3473	33.21606186
3474	33.21598469
3475	33.21592675
3476	33.215702
3477	33.21540447
3478	33.21364797
3479	33.21275938
3480	33.2116218
3481	33.20954077
3482	33.20845631
3483	33.19270699
3484	33.19031152
3485	33.18573754
3486	33.17433963
3487	33.15571353
3488	33.15433436
3489	33.15357731
3490	33.15296521
3491	33.13397279
3492	33.12875877
3493	33.12803428
3494	33.12500693
3495	33.12257698
3496	33.11054869
3497	33.10217808
3498	33.08305655
3499	33.08296579
3500	33.08171522
3501	33.0797385
3502	33.07888952
3503	33.07639141
3504	33.0722384
3505	33.0660089
3506	33.05947984
3507	33.05619737
3508	33.05487907
3509	33.04794543
3510	33.03856743
3511	33.0321299
3512	33.0320848
3513	33.02796286
3514	33.0244529
3515	33.0240406
3516	33.02026462
3517	33.01914179
3518	33.01877488
3519	33.01741188
3520	33.01727723
3521	33.01715012
3522	33.01381363
3523	33.01376977
3524	33.00383195
3525	32.99603624
3526	32.99559044
3527	32.99314692
3528	32.98937158
3529	32.98896031
3530	32.98200792
3531	32.96957105
3532	32.96035369
3533	32.95484132
3534	32.94741626
3535	32.9468605
3536	32.94645431
3537	32.94554645
3538	32.94130381
3539	32.9408217
3540	32.93853547
3541	32.93275279
3542	32.92660931
3543	32.89929649
3544	32.89902366
3545	32.89753892
3546	32.88761431
3547	32.87375034
3548	32.87354133
3549	32.87199596
3550	32.87042988
3551	32.86000588
3552	32.85159527
3553	32.85115763
3554	32.84567065
3555	32.8454496
3556	32.83068071
3557	32.83054716
3558	32.82915653
3559	32.82818767
3560	32.81860108
3561	32.81852792
3562	32.81603695
3563	32.80037133
3564	32.79968813
3565	32.79878841
3566	32.79468354
3567	32.79314053
3568	32.79230211
3569	32.78876987
3570	32.77997512
3571	32.77967518
3572	32.77754853
3573	32.77752282
3574	32.77389931
3575	32.77148317
3576	32.77115788
3577	32.76285417
3578	32.75968498
3579	32.73672587
3580	32.73015901
3581	32.72505737
3582	32.72419655
3583	32.72106407
3584	32.72098005
3585	32.71061101
3586	32.70771201
3587	32.70734173
3588	32.70269194
3589	32.70144097
3590	32.69931735
3591	32.69812163
3592	32.69448968
3593	32.6943624
3594	32.69380465
3595	32.68256737
3596	32.67887499
3597	32.67825681
3598	32.67716378
3599	32.67701758
3600	32.6641522
3601	32.66395871
3602	32.66165863
3603	32.65606106
3604	32.65542662
3605	32.65444741
3606	32.65440885
3607	32.65417619
3608	32.64877234
3609	32.64707483
3610	32.64041627
3611	32.63362554
3612	32.63186309
3613	32.63140322
3614	32.62967192
3615	32.62964673
3616	32.6233902
3617	32.61637014
3618	32.61632635
3619	32.60798217
3620	32.60391443
3621	32.60146407
3622	32.59377061
3623	32.58682212
3624	32.58648946
3625	32.58538118
3626	32.56990299
3627	32.56975695
3628	32.56873702
3629	32.5605873
3630	32.55692613
3631	32.54018708
3632	32.52100392
3633	32.52085544
3634	32.52056928
3635	32.50580999
3636	32.49351234
3637	32.49212288
3638	32.49181636
3639	32.48779204
3640	32.48526616
3641	32.47751722
3642	32.43769022
3643	32.43749663
3644	32.43689633
3645	32.43523961
3646	32.42057085
3647	32.41719508
3648	32.41195007
3649	32.41145581
3650	32.40960928
3651	32.4076977
3652	32.39849093
3653	32.39776265
3654	32.39643284
3655	32.39564284
3656	32.39008701
3657	32.38007701
3658	32.354503
3659	32.35393009
3660	32.34531745
3661	32.34519806
3662	32.34355266
3663	32.34012723
3664	32.33718394
3665	32.32520625
3666	32.30869119
3667	32.30098672
3668	32.29746878
3669	32.29735196
3670	32.28357998
3671	32.25238561
3672	32.24862592
3673	32.24789236
3674	32.24762657
3675	32.2430353
3676	32.22497446
3677	32.21202883
3678	32.20116494
3679	32.20051348
3680	32.19726461
3681	32.19684458
3682	32.18666698
3683	32.18495603
3684	32.16149249
3685	32.15684592
3686	32.15497351
3687	32.14160457
3688	32.1400484
3689	32.13596896
3690	32.13155072
3691	32.13147973
3692	32.12389011
3693	32.11648312
3694	32.11471815
3695	32.11406744
3696	32.09878932
3697	32.08634042
3698	32.08528457
3699	32.08517249
3700	32.0814009
3701	32.07771722
3702	32.06829041
3703	32.06693236
3704	32.06400389
3705	32.05709285
3706	32.04495861
3707	32.04323022
3708	32.03873177
3709	32.01529946
3710	32.01282149
3711	32.01198271
3712	32.0028274
3713	31.99626132
3714	31.98669228
3715	31.98069317
3716	31.97644188
3717	31.97299799
3718	31.96886919
3719	31.96573275
3720	31.94036565
3721	31.93584911
3722	31.92691842
3723	31.92225675
3724	31.92102533
3725	31.92086353
3726	31.91928365
3727	31.91197771
3728	31.90727897
3729	31.90413979
3730	31.89863882
3731	31.89652224
3732	31.88716247
3733	31.87317137
3734	31.86738695
3735	31.86684743
3736	31.86037312
3737	31.84315912
3738	31.83457981
3739	31.82617043
3740	31.82371812
3741	31.82350258
3742	31.82161045
3743	31.81789421
3744	31.79435389
3745	31.79367817
3746	31.78967898
3747	31.78816554
3748	31.78795038
3749	31.78716215
3750	31.78243574
3751	31.77597
3752	31.77379155
3753	31.77228769
3754	31.77072368
3755	31.77033083
3756	31.76536376
3757	31.76390692
3758	31.76245937
3759	31.76229623
3760	31.75932987
3761	31.75909807
3762	31.75556
3763	31.75543815
3764	31.75417688
3765	31.75288605
3766	31.74806402
3767	31.73358137
3768	31.72805216
3769	31.72733133
3770	31.72631643
3771	31.72437736
3772	31.71966647
3773	31.71810869
3774	31.71570261
3775	31.7153904
3776	31.71436657
3777	31.70944832
3778	31.70684288
3779	31.70563522
3780	31.70266115
3781	31.69625263
3782	31.67253506
3783	31.66984856
3784	31.66858624
3785	31.6662868
3786	31.65564196
3787	31.65313207
3788	31.65133699
3789	31.63668911
3790	31.63566155
3791	31.63536235
3792	31.63428344
3793	31.61343088
3794	31.6068415
3795	31.5913304
3796	31.59113261
3797	31.57798964
3798	31.57682642
3799	31.5759568
3800	31.5753579
3801	31.54992679
3802	31.54487176
3803	31.54061117
3804	31.53838695
3805	31.53373375
3806	31.53366859
3807	31.53332862
3808	31.53154259
3809	31.53012148
3810	31.52157329
3811	31.51729362
3812	31.51458243
3813	31.51452276
3814	31.5038008
3815	31.50329227
3816	31.50269897
3817	31.502476
3818	31.49869918
3819	31.49821647
3820	31.48824678
3821	31.48361587
3822	31.46866283
3823	31.46772576
3824	31.46708762
3825	31.46140121
3826	31.45648025
3827	31.45528597
3828	31.45303319
3829	31.45183937
3830	31.42577779
3831	31.42327009
3832	31.41506572
3833	31.41267681
3834	31.4059363
3835	31.40300354
3836	31.3959037
3837	31.38937522
3838	31.380551
3839	31.36965281
3840	31.36901255
3841	31.36877327
3842	31.36681206
3843	31.35428984
3844	31.35402419
3845	31.34288538
3846	31.34179647
3847	31.34162012
3848	31.33155006
3849	31.33127833
3850	31.32849471
3851	31.30645548
3852	31.30604457
3853	31.30142684
3854	31.29890829
3855	31.29833587
3856	31.27450825
3857	31.24619101
3858	31.22930182
3859	31.19327346
3860	31.18081976
3861	31.16453216
3862	31.15935594
3863	31.15350381
3864	31.1449748
3865	31.13650902
3866	31.13620128
3867	31.13050888
3868	31.12779913
3869	31.11489893
3870	31.11152731
3871	31.10851215
3872	31.10653176
3873	31.09643609
3874	31.07754156
3875	31.07146902
3876	31.07006968
3877	31.05780576
3878	31.05485391
3879	31.03618141
3880	31.03214053
3881	31.03204181
3882	31.03182781
3883	30.99498885
3884	30.99148293
3885	30.98717723
3886	30.98670663
3887	30.98666965
3888	30.98418284
3889	30.95999477
3890	30.91642993
3891	30.91402481
3892	30.89357001
3893	30.88331579
3894	30.880829
3895	30.87873472
3896	30.87672669
3897	30.85805441
3898	30.85517765
3899	30.85511669
3900	30.84152889
3901	30.84115236
3902	30.83998981
3903	30.8339979
3904	30.81974593
3905	30.80946627
3906	30.80490725
3907	30.80354423
3908	30.7984327
3909	30.79158784
3910	30.78116718
3911	30.7710892
3912	30.77007605
3913	30.76457618
3914	30.76419617
3915	30.76370535
3916	30.76367844
3917	30.76346258
3918	30.75731978
3919	30.75242235
3920	30.75230468
3921	30.74409544
3922	30.73741091
3923	30.73376594
3924	30.72801579
3925	30.71043431
3926	30.71030047
3927	30.69705069
3928	30.69691689
3929	30.69376076
3930	30.69339351
3931	30.69142985
3932	30.68712651
3933	30.67026341
3934	30.66983656
3935	30.66087773
3936	30.65252379
3937	30.64772722
3938	30.64766421
3939	30.6474468
3940	30.63914036
3941	30.63842912
3942	30.62638022
3943	30.62558213
3944	30.61366007
3945	30.61322371
3946	30.60230151
3947	30.59491429
3948	30.58661285
3949	30.58653735
3950	30.58647005
3951	30.58432929
3952	30.58002727
3953	30.56940715
3954	30.5643065
3955	30.55207382
3956	30.55200951
3957	30.54933653
3958	30.54260983
3959	30.54135014
3960	30.54121647
3961	30.52910477
3962	30.51246028
3963	30.50595385
3964	30.4980069
3965	30.49122939
3966	30.48455751
3967	30.48454133
3968	30.47952583
3969	30.47775932
3970	30.47460128
3971	30.46771503
3972	30.4646374
3973	30.46383887
3974	30.46274639
3975	30.45699158
3976	30.44774066
3977	30.41841707
3978	30.41393026
3979	30.40310735
3980	30.39456001
3981	30.38991088
3982	30.38701754
3983	30.38623027
3984	30.37868121
3985	30.37338127
3986	30.35512596
3987	30.35197064
3988	30.3519124
3989	30.35152759
3990	30.33943419
3991	30.33856088
3992	30.32699035
3993	30.32299212
3994	30.31283038
3995	30.30976097
3996	30.30945178
3997	30.30040961
3998	30.30031355
3999	30.29874394
4000	30.29865082
4001	30.27272069
4002	30.27268615
4003	30.26573227
4004	30.25520923
4005	30.24632457
4006	30.24542155
4007	30.23042847
4008	30.22014756
4009	30.21852035
4010	30.20375681
4011	30.18561177
4012	30.17858811
4013	30.17373805
4014	30.17330189
4015	30.1677035
4016	30.16305061
4017	30.14037428
4018	30.13942512
4019	30.13931902
4020	30.13900112
4021	30.13877101
4022	30.1384956
4023	30.13546866
4024	30.13414455
4025	30.13388193
4026	30.13057395
4027	30.1297905
4028	30.12886166
4029	30.12664123
4030	30.1181035
4031	30.10603769
4032	30.10297342
4033	30.09960783
4034	30.09917545
4035	30.09912655
4036	30.09618531
4037	30.09371914
4038	30.09240683
4039	30.08411181
4040	30.07177361
4041	30.05265598
4042	30.04583537
4043	30.04312399
4044	30.02404648
4045	30.01825762
4046	30.01751842
4047	30.00049401
4048	30.00008125
4049	29.99817382
4050	29.99415618
4051	29.98679786
4052	29.98606862
4053	29.98548287
4054	29.97067328
4055	29.96787893
4056	29.9559328
4057	29.94971336
4058	29.94967423
4059	29.9427142
4060	29.94085465
4061	29.93635396
4062	29.93633313
4063	29.93044756
4064	29.92263648
4065	29.92104954
4066	29.91965543
4067	29.91193315
4068	29.91113563
4069	29.90919051
4070	29.90692918
4071	29.90228462
4072	29.90062083
4073	29.89603345
4074	29.88133521
4075	29.85194701
4076	29.85181786
4077	29.85148293
4078	29.85118966
4079	29.8470955
4080	29.84451129
4081	29.84428543
4082	29.83592124
4083	29.83522598
4084	29.83390992
4085	29.83356387
4086	29.82870207
4087	29.82750259
4088	29.82716682
4089	29.82657186
4090	29.7931562
4091	29.75404252
4092	29.74835582
4093	29.74503247
4094	29.74496715
4095	29.74295011
4096	29.74182644
4097	29.74145239
4098	29.7409384
4099	29.74080967
4100	29.73501889
4101	29.73489902
4102	29.72815288
4103	29.72782033
4104	29.72743261
4105	29.72637357
4106	29.72617708
4107	29.71725876
4108	29.71593354
4109	29.71372728
4110	29.70896577
4111	29.70218202
4112	29.70211639
4113	29.70157341
4114	29.7013516
4115	29.70115546
4116	29.70027584
4117	29.70008819
4118	29.69830693
4119	29.69766251
4120	29.69578809
4121	29.69512714
4122	29.69502943
4123	29.69449382
4124	29.68765702
4125	29.68635496
4126	29.68173341
4127	29.68167125
4128	29.6781258
4129	29.67706895
4130	29.67527396
4131	29.67326917
4132	29.6707406
4133	29.64126241
4134	29.6410876
4135	29.63960997
4136	29.63948964
4137	29.63925099
4138	29.63882613
4139	29.63350369
4140	29.63180019
4141	29.6311319
4142	29.6310415
4143	29.62335663
4144	29.62211808
4145	29.60554518
4146	29.60533103
4147	29.58017984
4148	29.57438324
4149	29.5715415
4150	29.56982444
4151	29.56917536
4152	29.56256806
4153	29.54547217
4154	29.53947434
4155	29.53905596
4156	29.53871255
4157	29.53798905
4158	29.53432271
4159	29.52378456
4160	29.5095586
4161	29.50918979
4162	29.50106597
4163	29.49707916
4164	29.49334288
4165	29.48770227
4166	29.48037904
4167	29.47863746
4168	29.47666043
4169	29.47659127
4170	29.47366618
4171	29.46870625
4172	29.46552063
4173	29.45602743
4174	29.45552515
4175	29.4461356
4176	29.44448553
4177	29.4404845
4178	29.42181882
4179	29.42010002
4180	29.41865526
4181	29.41561855
4182	29.410992
4183	29.41085439
4184	29.40408333
4185	29.38057295
4186	29.38038198
4187	29.37222283
4188	29.36541199
4189	29.36322602
4190	29.36256336
4191	29.3595698
4192	29.35040903
4193	29.35023996
4194	29.35011368
4195	29.34998867
4196	29.34754315
4197	29.3471331
4198	29.34149955
4199	29.34038048
4200	29.33267923
4201	29.33060827
4202	29.33043478
4203	29.3243154
4204	29.32395577
4205	29.32094977
4206	29.31980601
4207	29.3195717
4208	29.31858524
4209	29.31811942
4210	29.3129557
4211	29.3115012
4212	29.30948113
4213	29.30749026
4214	29.30009733
4215	29.28983487
4216	29.27512482
4217	29.27398613
4218	29.26534642
4219	29.25093032
4220	29.24464486
4221	29.24410189
4222	29.23639694
4223	29.21522888
4224	29.21312119
4225	29.21123142
4226	29.2064709
4227	29.19801061
4228	29.19775074
4229	29.19746793
4230	29.18832502
4231	29.17991465
4232	29.16669627
4233	29.1607718
4234	29.15894
4235	29.15862839
4236	29.15173827
4237	29.14896169
4238	29.14436241
4239	29.13763275
4240	29.13452228
4241	29.13300194
4242	29.13194743
4243	29.13002354
4244	29.12904403
4245	29.12852361
4246	29.12795816
4247	29.12418317
4248	29.12360391
4249	29.11989956
4250	29.11555528
4251	29.11302248
4252	29.11220048
4253	29.10839988
4254	29.10830045
4255	29.09778131
4256	29.09588055
4257	29.09424718
4258	29.0912956
4259	29.08888068
4260	29.08809395
4261	29.07854982
4262	29.0719368
4263	29.07165307
4264	29.06073952
4265	29.05855337
4266	29.0517154
4267	29.04067289
4268	29.03999474
4269	29.03181315
4270	29.02727657
4271	29.02634897
4272	29.02492654
4273	29.02291812
4274	29.01748183
4275	29.01151675
4276	29.01136583
4277	29.00663516
4278	29.00610078
4279	29.00277556
4280	29.00180494
4281	29.00097947
4282	28.99986894
4283	28.99954386
4284	28.99388187
4285	28.98631872
4286	28.98489772
4287	28.97752831
4288	28.96278828
4289	28.96246825
4290	28.962347
4291	28.96055187
4292	28.9559531
4293	28.95431578
4294	28.9468428
4295	28.93860608
4296	28.93468076
4297	28.93262823
4298	28.92970916
4299	28.9232256
4300	28.92056692
4301	28.91832408
4302	28.9168322
4303	28.91038194
4304	28.90474335
4305	28.90145948
4306	28.90006427
4307	28.89802657
4308	28.88992766
4309	28.88516192
4310	28.88456465
4311	28.87807476
4312	28.87092223
4313	28.87018822
4314	28.86997965
4315	28.86437514
4316	28.8638942
4317	28.8631415
4318	28.8623772
4319	28.86217919
4320	28.8615036
4321	28.86143205
4322	28.85808085
4323	28.85723639
4324	28.85676865
4325	28.85286683
4326	28.85275344
4327	28.85204655
4328	28.83985895
4329	28.83942127
4330	28.83748298
4331	28.83683298
4332	28.8270776
4333	28.80601979
4334	28.7957416
4335	28.78982894
4336	28.78554677
4337	28.77257215
4338	28.77239684
4339	28.77210309
4340	28.7714716
4341	28.77103528
4342	28.76996003
4343	28.76857812
4344	28.76538467
4345	28.7627772
4346	28.76263027
4347	28.75596726
4348	28.75227367
4349	28.74814601
4350	28.7474258
4351	28.73997046
4352	28.73807593
4353	28.73052221
4354	28.73029774
4355	28.72843057
4356	28.72790758
4357	28.71205315
4358	28.71063632
4359	28.70203059
4360	28.6958497
4361	28.68125616
4362	28.68042716
4363	28.68030389
4364	28.67973106
4365	28.67171543
4366	28.66361825
4367	28.64832501
4368	28.64532228
4369	28.64478182
4370	28.63266986
4371	28.61959825
4372	28.60514125
4373	28.60389634
4374	28.60162841
4375	28.59317465
4376	28.58497504
4377	28.57865648
4378	28.56397592
4379	28.56032927
4380	28.56004854
4381	28.55655018
4382	28.54612869
4383	28.54217126
4384	28.54192088
4385	28.53070817
4386	28.51412214
4387	28.51204921
4388	28.50767424
4389	28.50604491
4390	28.4820275
4391	28.4820089
4392	28.48178742
4393	28.47787622
4394	28.47376025
4395	28.46700011
4396	28.46692818
4397	28.46246517
4398	28.45734179
4399	28.45653091
4400	28.45559274
4401	28.44858614
4402	28.44803871
4403	28.44267423
4404	28.43801869
4405	28.43331277
4406	28.43326482
4407	28.43066972
4408	28.43065122
4409	28.42383055
4410	28.41810173
4411	28.41293358
4412	28.407178
4413	28.40517281
4414	28.4038854
4415	28.40240205
4416	28.39694762
4417	28.39540081
4418	28.39416062
4419	28.39055748
4420	28.39011442
4421	28.38324905
4422	28.3792725
4423	28.37176745
4424	28.36402329
4425	28.35366083
4426	28.34729416
4427	28.3362364
4428	28.3244972
4429	28.32442954
4430	28.32058513
4431	28.31658658
4432	28.31247246
4433	28.3024188
4434	28.29814712
4435	28.27969767
4436	28.27496066
4437	28.27221843
4438	28.27126266
4439	28.26396695
4440	28.2462339
4441	28.24381897
4442	28.23517784
4443	28.22707317
4444	28.21628472
4445	28.2153117
4446	28.21507597
4447	28.21488138
4448	28.1970255
4449	28.19611411
4450	28.19337223
4451	28.19125216
4452	28.19001543
4453	28.18756772
4454	28.18562015
4455	28.18112125
4456	28.17440363
4457	28.17090195
4458	28.17048113
4459	28.16417603
4460	28.15920003
4461	28.15598431
4462	28.15325532
4463	28.1502758
4464	28.14939985
4465	28.14212684
4466	28.13854309
4467	28.12932916
4468	28.12920198
4469	28.12713487
4470	28.12564608
4471	28.12521794
4472	28.10869472
4473	28.10723036
4474	28.10225261
4475	28.09905105
4476	28.09809319
4477	28.09563108
4478	28.09516761
4479	28.09315289
4480	28.0880069
4481	28.08477025
4482	28.0845447
4483	28.07845941
4484	28.07333524
4485	28.07143165
4486	28.06982101
4487	28.06125217
4488	28.0595338
4489	28.05797948
4490	28.05772462
4491	28.05548795
4492	28.05315143
4493	28.05298056
4494	28.05008441
4495	28.04427625
4496	28.04187513
4497	28.04175584
4498	28.04113809
4499	28.04066857
4500	28.03894054
4501	28.03833442
4502	28.03576784
4503	28.03412657
4504	28.03382102
4505	28.03299485
4506	28.02777492
4507	28.02112525
4508	28.01349485
4509	28.01120831
4510	28.01083961
4511	28.01064659
4512	28.00906628
4513	28.00885565
4514	28.00600644
4515	28.00459388
4516	27.99856375
4517	27.99383903
4518	27.99330248
4519	27.98940979
4520	27.98889804
4521	27.98559522
4522	27.98480022
4523	27.98476547
4524	27.97660879
4525	27.97652269
4526	27.9713034
4527	27.96876293
4528	27.96875271
4529	27.96811071
4530	27.96713887
4531	27.96682805
4532	27.9664918
4533	27.95725438
4534	27.94031539
4535	27.93967383
4536	27.9329349
4537	27.92906096
4538	27.91808483
4539	27.91671169
4540	27.90783438
4541	27.90730593
4542	27.90203543
4543	27.89237138
4544	27.87624175
4545	27.86793989
4546	27.85867627
4547	27.85847568
4548	27.85382087
4549	27.85379173
4550	27.85207044
4551	27.85109836
4552	27.85028681
4553	27.84491016
4554	27.82610585
4555	27.8239656
4556	27.82278211
4557	27.81725918
4558	27.81590592
4559	27.81354255
4560	27.79702516
4561	27.79614428
4562	27.79511028
4563	27.79448913
4564	27.78562357
4565	27.77903748
4566	27.7765731
4567	27.76728194
4568	27.76715892
4569	27.76466765
4570	27.76449056
4571	27.75650321
4572	27.75567506
4573	27.75205718
4574	27.74926214
4575	27.726957
4576	27.72364752
4577	27.72245119
4578	27.7157397
4579	27.71234956
4580	27.70946047
4581	27.70396814
4582	27.70371076
4583	27.70268094
4584	27.69523741
4585	27.69518203
4586	27.69292385
4587	27.69263449
4588	27.68730381
4589	27.68607813
4590	27.68548834
4591	27.67831663
4592	27.67751463
4593	27.67740291
4594	27.67382416
4595	27.67219325
4596	27.67028746
4597	27.66361445
4598	27.66311885
4599	27.65792481
4600	27.65042036
4601	27.64670418
4602	27.6326804
4603	27.62716985
4604	27.62429708
4605	27.62426565
4606	27.6234895
4607	27.60862467
4608	27.60851761
4609	27.60843791
4610	27.60577173
4611	27.60185399
4612	27.60174663
4613	27.60132938
4614	27.59842126
4615	27.59739647
4616	27.59427999
4617	27.59425205
4618	27.59334493
4619	27.59064292
4620	27.58760768
4621	27.58753145
4622	27.58463259
4623	27.58021765
4624	27.57783869
4625	27.57552736
4626	27.56604661
4627	27.56299319
4628	27.56131938
4629	27.56120855
4630	27.56086977
4631	27.56081893
4632	27.56060588
4633	27.56018784
4634	27.56003181
4635	27.55969127
4636	27.55378278
4637	27.55250272
4638	27.55083501
4639	27.54990458
4640	27.54780788
4641	27.54758432
4642	27.54722593
4643	27.54500949
4644	27.53787006
4645	27.53258702
4646	27.51496806
4647	27.51247823
4648	27.51099249
4649	27.51026751
4650	27.5101839
4651	27.50950967
4652	27.50873859
4653	27.50813983
4654	27.49864179
4655	27.49506596
4656	27.49179211
4657	27.49086068
4658	27.48310015
4659	27.47838262
4660	27.47300236
4661	27.45910144
4662	27.45681267
4663	27.43751101
4664	27.43456566
4665	27.41652169
4666	27.41208038
4667	27.40754148
4668	27.4073837
4669	27.40695362
4670	27.40683429
4671	27.40368669
4672	27.40355954
4673	27.4022759
4674	27.39590393
4675	27.39333467
4676	27.39294882
4677	27.39028322
4678	27.38198045
4679	27.38182329
4680	27.37335717
4681	27.36899938
4682	27.36765859
4683	27.36762086
4684	27.36590606
4685	27.36499581
4686	27.36325776
4687	27.35727358
4688	27.35720656
4689	27.35697007
4690	27.35517856
4691	27.35508158
4692	27.35450647
4693	27.35408724
4694	27.35027956
4695	27.34961226
4696	27.34959471
4697	27.34550898
4698	27.34436341
4699	27.34402055
4700	27.34381058
4701	27.34322596
4702	27.34061543
4703	27.33019373
4704	27.33012071
4705	27.32072792
4706	27.32044757
4707	27.30722196
4708	27.30711326
4709	27.29732663
4710	27.29708801
4711	27.28934529
4712	27.28822949
4713	27.28801003
4714	27.28626972
4715	27.28500791
4716	27.28130935
4717	27.26369152
4718	27.2593297
4719	27.25931299
4720	27.25880657
4721	27.25314158
4722	27.24470579
4723	27.24268198
4724	27.24216583
4725	27.23917111
4726	27.23534918
4727	27.23515541
4728	27.23444454
4729	27.23403359
4730	27.2335958
4731	27.23310441
4732	27.23035064
4733	27.22974986
4734	27.22562922
4735	27.22105535
4736	27.22104268
4737	27.21884799
4738	27.21875087
4739	27.21840382
4740	27.21383366
4741	27.21344477
4742	27.21214964
4743	27.21167994
4744	27.21063958
4745	27.20835596
4746	27.20365809
4747	27.20261442
4748	27.18700682
4749	27.18671914
4750	27.18365563
4751	27.18152136
4752	27.17645517
4753	27.17181521
4754	27.16722818
4755	27.16425634
4756	27.16293814
4757	27.16099752
4758	27.16082396
4759	27.15990693
4760	27.15885916
4761	27.15816876
4762	27.15813876
4763	27.1519047
4764	27.14657806
4765	27.13948502
4766	27.13926808
4767	27.13847702
4768	27.12545578
4769	27.12274487
4770	27.12111997
4771	27.120482
4772	27.12040483
4773	27.12019492
4774	27.11930194
4775	27.11856642
4776	27.11749038
4777	27.11726241
4778	27.10446467
